-1,101171,96101,-1,-1,-1,-1,100675,101786,-1,-1,101911,-1,-1,-1,-1,99228,-1,-1,98747,-1,-1,-1,-1,-1,101911,98747,-1,95201,102063,-1,-1,-1,-1,-1,88001,-1,-1,88001,-1,-1,-1,-1,101725,-1,-1,101963,-1,-1,-1,-1,-1,88012,101963,-1,100676,101538,-1,-1,-1,-1,-1,101539,-1
-1,100647,92396,-1,-1,-1,-1,102401,98892,-1,-1,98892,-1,-1,-1,-1,82296,-1,-1,82295,-1,-1,-1,-1,-1,98880,82295,-1,102401,87640,-1,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,95021,-1,-1,94615,-1,-1,-1,-1,-1,102401,94615,-1,102401,102401,-1,-1,-1,-1,-1,102400,-1
-1,98927,82402,-1,-1,-1,-1,102401,100664,-1,-1,100664,-1,-1,-1,-1,92472,-1,-1,92473,-1,-1,-1,-1,-1,100670,92473,-1,102401,94174,-1,-1,-1,-1,-1,102400,-1,-1,102400,-1,-1,-1,-1,85922,-1,-1,85922,-1,-1,-1,-1,-1,102400,85922,-1,102401,102401,-1,-1,-1,-1,-1,102401,-1
-1,100759,92756,-1,-1,-1,-1,101999,99116,-1,-1,99116,-1,-1,-1,-1,83110,-1,-1,83110,-1,-1,-1,-1,-1,99116,83098,-1,102389,86500,-1,-1,-1,-1,-1,102395,-1,-1,102401,-1,-1,-1,-1,94463,-1,-1,94463,-1,-1,-1,-1,-1,102401,94463,-1,102233,101548,-1,-1,-1,-1,-1,102027,-1
-1,102401,101940,-1,-1,-1,-1,76218,102401,-1,-1,102401,-1,-1,-1,-1,102171,-1,-1,102170,-1,-1,-1,-1,-1,102401,102176,-1,86363,101196,-1,-1,-1,-1,-1,70302,-1,-1,72042,-1,-1,-1,-1,99991,-1,-1,99991,-1,-1,-1,-1,-1,72049,99991,-1,73705,89268,-1,-1,-1,-1,-1,88072,-1
-1,102401,102401,-1,-1,-1,-1,79154,102401,-1,-1,102401,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,102401,102401,-1,76346,102401,-1,-1,-1,-1,-1,76358,-1,-1,75217,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,75213,102401,-1,79488,79208,-1,-1,-1,-1,-1,79488,-1
-1,102182,102401,-1,-1,-1,-1,86513,101951,-1,-1,102092,-1,-1,-1,-1,102401,-1,-1,102400,-1,-1,-1,-1,-1,102045,102400,-1,64659,102400,-1,-1,-1,-1,-1,83495,-1,-1,83495,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,83495,102401,-1,86501,70601,-1,-1,-1,-1,-1,70601,-1
-1,84729,96146,-1,-1,-1,-1,98549,93571,-1,-1,93571,-1,-1,-1,-1,99274,-1,-1,99263,-1,-1,-1,-1,-1,93595,99263,-1,86649,102401,-1,-1,-1,-1,-1,70932,-1,-1,70932,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,70967,102400,-1,98596,100499,-1,-1,-1,-1,-1,100499,-1
-1,93583,97327,-1,-1,-1,-1,102401,84764,-1,-1,84764,-1,-1,-1,-1,92253,-1,-1,92253,-1,-1,-1,-1,-1,84764,92253,-1,90906,86464,-1,-1,-1,-1,-1,96671,-1,-1,96672,-1,-1,-1,-1,86464,-1,-1,86279,-1,-1,-1,-1,-1,96654,94340,-1,102400,102401,-1,-1,-1,-1,-1,102399,-1
-1,84717,92230,-1,-1,-1,-1,102401,93547,-1,-1,93547,-1,-1,-1,-1,97310,-1,-1,97310,-1,-1,-1,-1,-1,93541,97304,-1,102401,88480,-1,-1,-1,-1,-1,102400,-1,-1,102400,-1,-1,-1,-1,88468,-1,-1,88468,-1,-1,-1,-1,-1,102401,88462,-1,102401,102401,-1,-1,-1,-1,-1,102401,-1
-1,100055,101036,-1,-1,-1,-1,91384,97733,-1,-1,97733,-1,-1,-1,-1,99682,-1,-1,99682,-1,-1,-1,-1,-1,97745,99694,-1,97567,94756,-1,-1,-1,-1,-1,99979,-1,-1,99978,-1,-1,-1,-1,94780,-1,-1,94779,-1,-1,-1,-1,-1,97567,94791,-1,80225,80249,-1,-1,-1,-1,-1,80249,-1
-1,102401,102401,-1,-1,-1,-1,86429,102401,-1,-1,102401,-1,-1,-1,-1,102401,-1,-1,102400,-1,-1,-1,-1,-1,102401,102400,-1,99176,102400,-1,-1,-1,-1,-1,99181,-1,-1,99182,-1,-1,-1,-1,102400,-1,-1,102401,-1,-1,-1,-1,-1,99176,102401,-1,86501,86489,-1,-1,-1,-1,-1,86489,-1
-1,102401,102400,-1,-1,-1,-1,70471,102401,-1,-1,102400,-1,-1,-1,-1,102400,-1,-1,102401,-1,-1,-1,-1,-1,102400,102401,-1,95914,102400,-1,-1,-1,-1,-1,95914,-1,-1,95915,-1,-1,-1,-1,102400,-1,-1,102399,-1,-1,-1,-1,-1,95915,102399,-1,70471,70471,-1,-1,-1,-1,-1,70471,-1
-1,98986,101202,-1,-1,-1,-1,92189,98986,-1,-1,98986,-1,-1,-1,-1,101154,-1,-1,100566,-1,-1,-1,-1,-1,98939,100573,-1,100517,101360,-1,-1,-1,-1,-1,100517,-1,-1,100517,-1,-1,-1,-1,101348,-1,-1,100894,-1,-1,-1,-1,-1,100517,100894,-1,92189,92189,-1,-1,-1,-1,-1,92189,-1
-1,83511,86131,-1,-1,-1,-1,102400,83512,-1,-1,83512,-1,-1,-1,-1,86239,-1,-1,86441,-1,-1,-1,-1,-1,83606,86428,-1,102401,93092,-1,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,93115,-1,-1,93115,-1,-1,-1,-1,-1,102401,93115,-1,102400,102400,-1,-1,-1,-1,-1,102400,-1
-1,92975,94333,-1,-1,-1,-1,102401,92974,-1,-1,92974,-1,-1,-1,-1,94327,-1,-1,94327,-1,-1,-1,-1,-1,92974,94327,-1,102401,97711,-1,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,97711,-1,-1,97711,-1,-1,-1,-1,-1,102401,97711,-1,102401,102401,-1,-1,-1,-1,-1,102401,-1
-1,84257,87044,-1,-1,-1,-1,102388,84257,-1,-1,84257,-1,-1,-1,-1,87044,-1,-1,87044,-1,-1,-1,-1,-1,84257,87044,-1,102387,93434,-1,-1,-1,-1,-1,102387,-1,-1,102375,-1,-1,-1,-1,93434,-1,-1,93435,-1,-1,-1,-1,-1,102376,93435,-1,102375,102376,-1,-1,-1,-1,-1,102375,-1
-1,102401,102401,-1,-1,-1,-1,91917,102401,-1,-1,102401,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,102401,102401,-1,87238,102401,-1,-1,-1,-1,-1,87238,-1,-1,87303,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,87303,102401,-1,91820,91923,-1,-1,-1,-1,-1,91820,-1
-1,102401,102401,-1,-1,-1,-1,77582,102401,-1,-1,102401,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,102401,102401,-1,70743,102401,-1,-1,-1,-1,-1,70743,-1,-1,70743,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,70743,102401,-1,77582,77582,-1,-1,-1,-1,-1,77582,-1
-1,102401,102401,-1,-1,-1,-1,90068,102401,-1,-1,102401,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,102401,102401,-1,86631,102401,-1,-1,-1,-1,-1,86631,-1,-1,86631,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,86631,102401,-1,90068,90068,-1,-1,-1,-1,-1,90068,-1
-1,99675,102401,-1,-1,-1,-1,91769,99675,-1,-1,99837,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,99837,102401,-1,88485,93312,-1,-1,-1,-1,-1,88485,-1,-1,88485,-1,-1,-1,-1,93312,-1,-1,93452,-1,-1,-1,-1,-1,88485,93452,-1,91769,91769,-1,-1,-1,-1,-1,91769,-1
-1,97865,102401,-1,-1,-1,-1,102401,97865,-1,-1,97865,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,97865,102401,-1,102401,89230,-1,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,89230,-1,-1,89230,-1,-1,-1,-1,-1,102401,89230,-1,102401,102401,-1,-1,-1,-1,-1,102401,-1
-1,93305,102401,-1,-1,-1,-1,102401,93305,-1,-1,93305,-1,-1,-1,-1,102401,-1,-1,102400,-1,-1,-1,-1,-1,93305,102400,-1,102401,75964,-1,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,75964,-1,-1,75964,-1,-1,-1,-1,-1,102401,75964,-1,102400,102401,-1,-1,-1,-1,-1,102400,-1
-1,99525,101645,-1,-1,-1,-1,100044,99525,-1,-1,99525,-1,-1,-1,-1,101645,-1,-1,101645,-1,-1,-1,-1,-1,99525,101645,-1,99884,94020,-1,-1,-1,-1,-1,99884,-1,-1,99884,-1,-1,-1,-1,94020,-1,-1,94020,-1,-1,-1,-1,-1,99884,94020,-1,100044,100044,-1,-1,-1,-1,-1,100044,-1
-1,102400,97711,-1,-1,-1,-1,86926,102400,-1,-1,102400,-1,-1,-1,-1,97699,-1,-1,97699,-1,-1,-1,-1,-1,102400,97699,-1,86335,102401,-1,-1,-1,-1,-1,86300,-1,-1,86300,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,86300,102401,-1,86855,86867,-1,-1,-1,-1,-1,86867,-1
-1,102401,100068,-1,-1,-1,-1,94699,102401,-1,-1,102401,-1,-1,-1,-1,100062,-1,-1,100062,-1,-1,-1,-1,-1,102401,100062,-1,94422,102401,-1,-1,-1,-1,-1,94439,-1,-1,94439,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,94439,102401,-1,94711,94705,-1,-1,-1,-1,-1,94705,-1
-1,102399,97770,-1,-1,-1,-1,87020,102399,-1,-1,102399,-1,-1,-1,-1,97794,-1,-1,97794,-1,-1,-1,-1,-1,102399,97794,-1,86524,102400,-1,-1,-1,-1,-1,86524,-1,-1,86524,-1,-1,-1,-1,102400,-1,-1,102400,-1,-1,-1,-1,-1,86524,102400,-1,87068,87068,-1,-1,-1,-1,-1,87068,-1
-1,100337,102401,-1,-1,-1,-1,102401,100337,-1,-1,100342,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,100336,102401,-1,102401,99184,-1,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,99172,-1,-1,99139,-1,-1,-1,-1,-1,102401,99139,-1,102401,102401,-1,-1,-1,-1,-1,102401,-1
-1,98124,102401,-1,-1,-1,-1,102400,98124,-1,-1,98124,-1,-1,-1,-1,102401,-1,-1,102400,-1,-1,-1,-1,-1,98136,102400,-1,102400,95242,-1,-1,-1,-1,-1,102400,-1,-1,102400,-1,-1,-1,-1,95266,-1,-1,95266,-1,-1,-1,-1,-1,102400,95266,-1,102401,102400,-1,-1,-1,-1,-1,102401,-1
-1,100287,102401,-1,-1,-1,-1,102401,100287,-1,-1,100287,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,100287,102401,-1,102401,98839,-1,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,98833,-1,-1,98833,-1,-1,-1,-1,-1,102401,98833,-1,102401,102401,-1,-1,-1,-1,-1,102401,-1
-1,100864,102401,-1,-1,-1,-1,93805,100864,-1,-1,100864,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,100864,102400,-1,100240,99305,-1,-1,-1,-1,-1,100240,-1,-1,100467,-1,-1,-1,-1,99317,-1,-1,99317,-1,-1,-1,-1,-1,100478,99317,-1,93988,93805,-1,-1,-1,-1,-1,93988,-1
-1,102401,102401,-1,-1,-1,-1,94451,102401,-1,-1,102401,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,102401,102401,-1,100204,102401,-1,-1,-1,-1,-1,100204,-1,-1,100210,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,100204,102401,-1,94451,94451,-1,-1,-1,-1,-1,94451,-1
-1,102401,102401,-1,-1,-1,-1,86489,102401,-1,-1,102400,-1,-1,-1,-1,102401,-1,-1,102400,-1,-1,-1,-1,-1,102400,102400,-1,98006,102400,-1,-1,-1,-1,-1,98006,-1,-1,98006,-1,-1,-1,-1,102400,-1,-1,102400,-1,-1,-1,-1,-1,98006,102400,-1,86489,86489,-1,-1,-1,-1,-1,86489,-1
-1,102312,102401,-1,-1,-1,-1,96270,102312,-1,-1,102312,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,102312,102401,-1,99938,101833,-1,-1,-1,-1,-1,99938,-1,-1,99938,-1,-1,-1,-1,101827,-1,-1,101833,-1,-1,-1,-1,-1,99938,101833,-1,96270,96270,-1,-1,-1,-1,-1,96270,-1
-1,101574,102400,-1,-1,-1,-1,102400,101574,-1,-1,101574,-1,-1,-1,-1,102400,-1,-1,102400,-1,-1,-1,-1,-1,101574,102400,-1,101054,90467,-1,-1,-1,-1,-1,101054,-1,-1,101054,-1,-1,-1,-1,90467,-1,-1,90489,-1,-1,-1,-1,-1,101054,90477,-1,102400,102400,-1,-1,-1,-1,-1,102400,-1
-1,101987,102401,-1,-1,-1,-1,102401,101987,-1,-1,101987,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,101987,102401,-1,102401,95744,-1,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,95744,-1,-1,95745,-1,-1,-1,-1,-1,102401,95751,-1,102401,102401,-1,-1,-1,-1,-1,102401,-1
-1,101574,102400,-1,-1,-1,-1,102401,101574,-1,-1,101574,-1,-1,-1,-1,102400,-1,-1,102401,-1,-1,-1,-1,-1,101574,102401,-1,102400,89135,-1,-1,-1,-1,-1,102400,-1,-1,102400,-1,-1,-1,-1,89123,-1,-1,89123,-1,-1,-1,-1,-1,102400,89123,-1,102400,102401,-1,-1,-1,-1,-1,102400,-1
-1,102300,102401,-1,-1,-1,-1,99742,102300,-1,-1,102300,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,102300,102401,-1,98203,99684,-1,-1,-1,-1,-1,98203,-1,-1,98198,-1,-1,-1,-1,99696,-1,-1,99696,-1,-1,-1,-1,-1,98198,99696,-1,99758,99742,-1,-1,-1,-1,-1,99758,-1
-1,102400,102400,-1,-1,-1,-1,96104,102400,-1,-1,102401,-1,-1,-1,-1,102400,-1,-1,102401,-1,-1,-1,-1,-1,102401,102401,-1,87859,102401,-1,-1,-1,-1,-1,87859,-1,-1,87859,-1,-1,-1,-1,102401,-1,-1,102400,-1,-1,-1,-1,-1,87859,102400,-1,96104,96092,-1,-1,-1,-1,-1,96093,-1
-1,102401,102401,-1,-1,-1,-1,99247,102401,-1,-1,102401,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,102401,102401,-1,95119,102401,-1,-1,-1,-1,-1,95119,-1,-1,95119,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,95113,102401,-1,99247,99253,-1,-1,-1,-1,-1,99253,-1
-1,88129,102401,-1,-1,-1,-1,99377,88129,-1,-1,88021,-1,-1,-1,-1,102401,-1,-1,102400,-1,-1,-1,-1,-1,88021,102400,-1,95005,94603,-1,-1,-1,-1,-1,95005,-1,-1,95005,-1,-1,-1,-1,94603,-1,-1,94603,-1,-1,-1,-1,-1,95017,94603,-1,99377,99377,-1,-1,-1,-1,-1,99377,-1
-1,86513,102401,-1,-1,-1,-1,102401,86531,-1,-1,86531,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,86531,102401,-1,102401,93388,-1,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,93388,-1,-1,93388,-1,-1,-1,-1,-1,102401,93388,-1,102401,102401,-1,-1,-1,-1,-1,102401,-1
-1,70731,102401,-1,-1,-1,-1,102400,70695,-1,-1,70695,-1,-1,-1,-1,102401,-1,-1,102400,-1,-1,-1,-1,-1,70695,102400,-1,102400,84398,-1,-1,-1,-1,-1,102400,-1,-1,102400,-1,-1,-1,-1,84398,-1,-1,84398,-1,-1,-1,-1,-1,102400,84398,-1,102401,102400,-1,-1,-1,-1,-1,102401,-1
-1,88545,101591,-1,-1,-1,-1,102386,88545,-1,-1,88545,-1,-1,-1,-1,101591,-1,-1,101591,-1,-1,-1,-1,-1,88545,101591,-1,101736,94339,-1,-1,-1,-1,-1,101736,-1,-1,101893,-1,-1,-1,-1,94339,-1,-1,94339,-1,-1,-1,-1,-1,101881,94339,-1,102239,102374,-1,-1,-1,-1,-1,102227,-1
-1,102400,87044,-1,-1,-1,-1,96720,102400,-1,-1,102400,-1,-1,-1,-1,87044,-1,-1,87044,-1,-1,-1,-1,-1,102400,87044,-1,87954,102400,-1,-1,-1,-1,-1,87954,-1,-1,87954,-1,-1,-1,-1,102400,-1,-1,102401,-1,-1,-1,-1,-1,87977,102401,-1,96742,96732,-1,-1,-1,-1,-1,96766,-1
-1,102401,94687,-1,-1,-1,-1,99589,102401,-1,-1,102401,-1,-1,-1,-1,94687,-1,-1,94687,-1,-1,-1,-1,-1,102401,94687,-1,95148,102401,-1,-1,-1,-1,-1,95148,-1,-1,95148,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,95148,102401,-1,99596,99595,-1,-1,-1,-1,-1,99596,-1
-1,102401,86997,-1,-1,-1,-1,96777,102401,-1,-1,102401,-1,-1,-1,-1,86997,-1,-1,86997,-1,-1,-1,-1,-1,102401,86997,-1,87906,102400,-1,-1,-1,-1,-1,87906,-1,-1,87906,-1,-1,-1,-1,102400,-1,-1,102400,-1,-1,-1,-1,-1,87907,102400,-1,96766,96765,-1,-1,-1,-1,-1,96766,-1
-1,97266,100706,-1,-1,-1,-1,101722,97260,-1,-1,97260,-1,-1,-1,-1,100706,-1,-1,100706,-1,-1,-1,-1,-1,97260,100706,-1,99920,86217,-1,-1,-1,-1,-1,99920,-1,-1,99920,-1,-1,-1,-1,86217,-1,-1,86352,-1,-1,-1,-1,-1,99920,86352,-1,101727,101728,-1,-1,-1,-1,-1,101727,-1
-1,88697,102400,-1,-1,-1,-1,102400,88685,-1,-1,88686,-1,-1,-1,-1,102400,-1,-1,102400,-1,-1,-1,-1,-1,88686,102400,-1,102401,54725,-1,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,54725,-1,-1,54724,-1,-1,-1,-1,-1,102401,54724,-1,102400,102400,-1,-1,-1,-1,-1,102400,-1
-1,95549,102401,-1,-1,-1,-1,102401,95561,-1,-1,95561,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,95561,102401,-1,102401,78586,-1,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,78586,-1,-1,78586,-1,-1,-1,-1,-1,102401,78586,-1,102401,102401,-1,-1,-1,-1,-1,102401,-1
-1,92147,101110,-1,-1,-1,-1,102401,92147,-1,-1,92147,-1,-1,-1,-1,101098,-1,-1,101185,-1,-1,-1,-1,-1,92147,101185,-1,101096,70944,-1,-1,-1,-1,-1,101096,-1,-1,101138,-1,-1,-1,-1,70944,-1,-1,70944,-1,-1,-1,-1,-1,101127,70944,-1,102400,102401,-1,-1,-1,-1,-1,102400,-1
-1,102401,97416,-1,-1,-1,-1,102401,102401,-1,-1,102401,-1,-1,-1,-1,97422,-1,-1,97422,-1,-1,-1,-1,-1,102401,97422,-1,97328,102401,-1,-1,-1,-1,-1,97328,-1,-1,97328,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,97333,102401,-1,102401,102401,-1,-1,-1,-1,-1,102401,-1
-1,102400,92419,-1,-1,-1,-1,102400,102400,-1,-1,102400,-1,-1,-1,-1,92407,-1,-1,92407,-1,-1,-1,-1,-1,102400,92407,-1,92230,102401,-1,-1,-1,-1,-1,92230,-1,-1,92229,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,92229,102401,-1,102401,102400,-1,-1,-1,-1,-1,102401,-1
-1,102400,97610,-1,-1,-1,-1,102358,102400,-1,-1,102400,-1,-1,-1,-1,97616,-1,-1,97616,-1,-1,-1,-1,-1,102400,97616,-1,97404,102399,-1,-1,-1,-1,-1,97404,-1,-1,97403,-1,-1,-1,-1,102399,-1,-1,102399,-1,-1,-1,-1,-1,97403,102399,-1,102358,102358,-1,-1,-1,-1,-1,102358,-1
-1,102400,102388,-1,-1,-1,-1,65072,102400,-1,-1,102400,-1,-1,-1,-1,102388,-1,-1,102388,-1,-1,-1,-1,-1,102400,102388,-1,95915,92367,-1,-1,-1,-1,-1,95915,-1,-1,95915,-1,-1,-1,-1,92367,-1,-1,92422,-1,-1,-1,-1,-1,95915,92422,-1,65072,65072,-1,-1,-1,-1,-1,65072,-1
-1,102401,102401,-1,-1,-1,-1,83689,102401,-1,-1,102401,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,102401,102401,-1,102401,94150,-1,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,94144,-1,-1,94144,-1,-1,-1,-1,-1,102401,94144,-1,83690,83689,-1,-1,-1,-1,-1,83690,-1
-1,102401,102400,-1,-1,-1,-1,65002,102401,-1,-1,102400,-1,-1,-1,-1,102400,-1,-1,102400,-1,-1,-1,-1,-1,102400,102400,-1,102400,85898,-1,-1,-1,-1,-1,102400,-1,-1,102400,-1,-1,-1,-1,85898,-1,-1,85898,-1,-1,-1,-1,-1,102400,85898,-1,64931,64919,-1,-1,-1,-1,-1,64919,-1
-1,96144,102401,-1,-1,-1,-1,96253,96144,-1,-1,96776,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,96770,102401,-1,94928,98355,-1,-1,-1,-1,-1,94928,-1,-1,95268,-1,-1,-1,-1,98361,-1,-1,98361,-1,-1,-1,-1,-1,95262,98361,-1,96288,96294,-1,-1,-1,-1,-1,96294,-1
-1,83228,102401,-1,-1,-1,-1,102400,83228,-1,-1,83228,-1,-1,-1,-1,102401,-1,-1,102400,-1,-1,-1,-1,-1,83240,102400,-1,75326,102400,-1,-1,-1,-1,-1,75326,-1,-1,75326,-1,-1,-1,-1,102400,-1,-1,102401,-1,-1,-1,-1,-1,75338,102401,-1,102400,102400,-1,-1,-1,-1,-1,102400,-1
-1,92803,102401,-1,-1,-1,-1,102401,92803,-1,-1,92803,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,92797,102401,-1,89437,101830,-1,-1,-1,-1,-1,89437,-1,-1,89437,-1,-1,-1,-1,101830,-1,-1,101791,-1,-1,-1,-1,-1,89437,101791,-1,102401,102401,-1,-1,-1,-1,-1,102401,-1
-1,78433,102387,-1,-1,-1,-1,102401,78433,-1,-1,78433,-1,-1,-1,-1,102394,-1,-1,102389,-1,-1,-1,-1,-1,78445,102376,-1,88320,89075,-1,-1,-1,-1,-1,88320,-1,-1,88319,-1,-1,-1,-1,89075,-1,-1,89075,-1,-1,-1,-1,-1,88319,89075,-1,102400,102401,-1,-1,-1,-1,-1,102400,-1
-1,102230,97142,-1,-1,-1,-1,88197,102230,-1,-1,102230,-1,-1,-1,-1,91883,-1,-1,91937,-1,-1,-1,-1,-1,102230,97169,-1,101739,102401,-1,-1,-1,-1,-1,101739,-1,-1,101740,-1,-1,-1,-1,102401,-1,-1,102401,-1,-1,-1,-1,-1,101740,102401,-1,88148,88197,-1,-1,-1,-1,-1,88148,-1
